demand_id,site_id,product_id,usage_month,qty_used
2681,14,19,2025-12-01,6
2682,14,19,2026-01-01,9
2683,14,19,2026-02-01,9
2684,14,19,2026-03-01,9
2685,14,19,2026-04-01,11
2686,14,19,2026-05-01,7
2687,14,19,2026-06-01,7
2688,14,19,2026-07-01,10
2689,14,18,2025-08-01,8
2690,14,18,2025-09-01,7
2691,14,18,2025-10-01,12
2692,14,18,2025-11-01,9
2693,14,18,2025-12-01,8
2694,14,18,2026-01-01,6
2695,14,18,2026-02-01,11
2696,14,18,2026-03-01,8
2697,14,18,2026-04-01,8
2698,14,18,2026-05-01,10
2699,14,18,2026-06-01,10
2700,14,18,2026-07-01,9
2701,14,7,2025-08-01,2
2702,14,7,2025-09-01,2
2703,14,7,2025-10-01,2
2704,14,7,2025-11-01,1
2705,14,7,2025-12-01,2
2706,14,7,2026-01-01,1
2707,14,7,2026-02-01,2
2708,14,7,2026-03-01,1
2709,14,7,2026-04-01,1
2710,14,7,2026-05-01,1
2711,14,7,2026-06-01,2
2712,14,7,2026-07-01,2
2713,14,6,2025-08-01,1
2714,14,6,2025-09-01,1
2715,14,6,2025-10-01,2
2716,14,6,2025-11-01,1
2717,14,6,2025-12-01,1
2718,14,6,2026-01-01,2
2719,14,6,2026-02-01,2
2720,14,6,2026-03-01,2
2721,14,6,2026-04-01,2
2722,14,6,2026-05-01,1
2723,14,6,2026-06-01,1
2724,14,6,2026-07-01,1
2725,14,23,2025-08-01,36
2726,14,23,2025-09-01,56
2727,14,23,2025-10-01,20
2728,14,23,2025-11-01,26
2729,14,23,2025-12-01,24
2730,14,23,2026-01-01,57
2731,14,23,2026-02-01,33
2732,14,23,2026-03-01,36
2733,14,23,2026-04-01,21
2734,14,23,2026-05-01,37
2735,14,23,2026-06-01,50
2736,14,23,2026-07-01,43
2737,14,17,2025-08-01,8
2738,14,17,2025-09-01,4
2739,14,17,2025-10-01,7
2740,14,17,2025-11-01,8
2741,14,17,2025-12-01,6
2742,14,17,2026-01-01,10
2743,14,17,2026-02-01,10
2744,14,17,2026-03-01,7
2745,14,17,2026-04-01,10
2746,14,17,2026-05-01,8
2747,14,17,2026-06-01,11
2748,14,17,2026-07-01,13
2749,14,8,2025-08-01,1
2750,14,8,2025-09-01,2
2751,14,8,2025-10-01,2
2752,14,8,2025-11-01,1
2753,14,8,2025-12-01,1
2754,14,8,2026-01-01,1
2755,14,8,2026-02-01,1
2756,14,8,2026-03-01,1
2757,14,8,2026-04-01,1
2758,14,8,2026-05-01,2
2759,14,8,2026-06-01,1
2760,14,8,2026-07-01,1
2761,14,9,2025-08-01,1
2762,14,9,2025-09-01,1
2763,14,9,2025-10-01,1
2764,14,9,2025-11-01,1
2765,14,9,2025-12-01,1
2766,14,9,2026-01-01,1
2767,14,9,2026-02-01,1
2768,14,9,2026-03-01,1
2769,14,9,2026-04-01,2
2770,14,9,2026-05-01,1
2771,14,9,2026-06-01,1
2772,14,9,2026-07-01,1
2773,14,15,2025-08-01,8
2774,14,15,2025-09-01,4
2775,14,15,2025-10-01,9
2776,14,15,2025-11-01,6
2777,14,15,2025-12-01,5
2778,14,15,2026-01-01,4
2779,14,15,2026-02-01,11
2780,14,15,2026-03-01,6
2781,14,15,2026-04-01,9
2782,14,15,2026-05-01,9
2783,14,15,2026-06-01,8
2784,14,15,2026-07-01,9
2785,14,24,2025-08-01,45
2786,14,24,2025-09-01,42
2787,14,24,2025-10-01,31
2788,14,24,2025-11-01,30
2789,14,24,2025-12-01,39
2790,14,24,2026-01-01,38
2791,14,24,2026-02-01,45
2792,14,24,2026-03-01,53
2793,14,24,2026-04-01,44
2794,14,24,2026-05-01,30
2795,14,24,2026-06-01,14
2796,14,24,2026-07-01,31
2797,14,11,2025-08-01,1
2798,14,11,2025-09-01,1
2799,14,11,2025-10-01,1
2800,14,11,2025-11-01,1
2801,14,11,2025-12-01,2
2802,14,11,2026-01-01,1
2803,14,11,2026-02-01,2
2804,14,11,2026-03-01,1
2805,14,11,2026-04-01,1
2806,14,11,2026-05-01,1
2807,14,11,2026-06-01,1
2808,14,11,2026-07-01,1
2809,14,4,2025-08-01,1
2810,14,4,2025-09-01,1
2811,14,4,2025-10-01,1
2812,14,4,2025-11-01,2
2813,14,4,2025-12-01,1
2814,14,4,2026-01-01,1
2815,14,4,2026-02-01,1
2816,14,4,2026-03-01,1
2817,14,4,2026-04-01,1
2818,14,4,2026-05-01,1
2819,14,4,2026-06-01,2
2820,14,4,2026-07-01,2
2821,14,22,2025-08-01,32
2822,14,22,2025-09-01,24
2823,14,22,2025-10-01,33
2824,14,22,2025-11-01,48
2825,14,22,2025-12-01,51
2826,14,22,2026-01-01,44
2827,14,22,2026-02-01,54
2828,14,22,2026-03-01,61
2829,14,22,2026-04-01,34
2830,14,22,2026-05-01,58
2831,14,22,2026-06-01,37
2832,14,22,2026-07-01,52
2833,14,10,2025-08-01,1
2834,14,10,2025-09-01,0
2835,14,10,2025-10-01,1
2836,14,10,2025-11-01,1
2837,14,10,2025-12-01,0
2838,14,10,2026-01-01,1
2839,14,10,2026-02-01,2
2840,14,10,2026-03-01,1
2841,14,10,2026-04-01,1
2842,14,10,2026-05-01,1
2843,14,10,2026-06-01,1
2844,14,10,2026-07-01,1
2845,14,20,2025-08-01,7
2846,14,20,2025-09-01,9
2847,14,20,2025-10-01,10
2848,14,20,2025-11-01,9
2849,14,20,2025-12-01,9
2850,14,20,2026-01-01,8
2851,14,20,2026-02-01,4
2852,14,20,2026-03-01,10
2853,14,20,2026-04-01,5
2854,14,20,2026-05-01,9
2855,14,20,2026-06-01,10
2856,14,20,2026-07-01,5
2857,15,1,2025-08-01,6
2858,15,1,2025-09-01,0
2859,15,1,2025-10-01,1
2860,15,1,2025-11-01,6
2861,15,1,2025-12-01,1
2862,15,1,2026-01-01,0
2863,15,1,2026-02-01,0
2864,15,1,2026-03-01,0
2865,15,1,2026-04-01,6
2866,15,1,2026-05-01,0
2867,15,1,2026-06-01,0
2868,15,1,2026-07-01,9
2869,15,3,2025-08-01,2
2870,15,3,2025-09-01,1
2871,15,3,2025-10-01,1
2872,15,3,2025-11-01,2
2873,15,3,2025-12-01,1
2874,15,3,2026-01-01,2
2875,15,3,2026-02-01,1
2876,15,3,2026-03-01,2
2877,15,3,2026-04-01,2
2878,15,3,2026-05-01,0
2879,15,3,2026-06-01,2
2880,15,3,2026-07-01,1
2881,15,23,2025-08-01,57
2882,15,23,2025-09-01,45
2883,15,23,2025-10-01,49
2884,15,23,2025-11-01,31
2885,15,23,2025-12-01,31
2886,15,23,2026-01-01,40
2887,15,23,2026-02-01,36
2888,15,23,2026-03-01,56
2889,15,23,2026-04-01,38
2890,15,23,2026-05-01,25
2891,15,23,2026-06-01,30
2892,15,23,2026-07-01,52
2893,15,2,2025-08-01,1
2894,15,2,2025-09-01,1
2895,15,2,2025-10-01,2
2896,15,2,2025-11-01,1
2897,15,2,2025-12-01,0
2898,15,2,2026-01-01,1
2899,15,2,2026-02-01,2
2900,15,2,2026-03-01,1
2901,15,2,2026-04-01,1
2902,15,2,2026-05-01,2
2903,15,2,2026-06-01,2
2904,15,2,2026-07-01,2
2905,15,19,2025-08-01,9
2906,15,19,2025-09-01,5
2907,15,19,2025-10-01,9
2908,15,19,2025-11-01,10
2909,15,19,2025-12-01,11
2910,15,19,2026-01-01,10
2911,15,19,2026-02-01,9
2912,15,19,2026-03-01,4
2913,15,19,2026-04-01,8
2914,15,19,2026-05-01,6
2915,15,19,2026-06-01,11
2916,15,19,2026-07-01,11
2917,15,20,2025-08-01,6
2918,15,20,2025-09-01,8
2919,15,20,2025-10-01,9
2920,15,20,2025-11-01,10
2921,15,20,2025-12-01,4
2922,15,20,2026-01-01,3
2923,15,20,2026-02-01,8
2924,15,20,2026-03-01,2
2925,15,20,2026-04-01,8
2926,15,20,2026-05-01,9
2927,15,20,2026-06-01,11
2928,15,20,2026-07-01,7
2929,15,22,2025-08-01,42
2930,15,22,2025-09-01,48
2931,15,22,2025-10-01,26
2932,15,22,2025-11-01,51
2933,15,22,2025-12-01,43
2934,15,22,2026-01-01,33
2935,15,22,2026-02-01,42
2936,15,22,2026-03-01,38
2937,15,22,2026-04-01,49
2938,15,22,2026-05-01,36
2939,15,22,2026-06-01,43
2940,15,22,2026-07-01,33
2941,15,6,2025-08-01,1
2942,15,6,2025-09-01,2
2943,15,6,2025-10-01,1
2944,15,6,2025-11-01,2
2945,15,6,2025-12-01,2
2946,15,6,2026-01-01,1
2947,15,6,2026-02-01,2
2948,15,6,2026-03-01,1
2949,15,6,2026-04-01,1
2950,15,6,2026-05-01,1
2951,15,6,2026-06-01,1
2952,15,6,2026-07-01,2
2953,15,8,2025-08-01,2
2954,15,8,2025-09-01,2
2955,15,8,2025-10-01,1
2956,15,8,2025-11-01,1
2957,15,8,2025-12-01,2
2958,15,8,2026-01-01,1
2959,15,8,2026-02-01,1
2960,15,8,2026-03-01,1
2961,15,8,2026-04-01,1
2962,15,8,2026-05-01,1
2963,15,8,2026-06-01,2
2964,15,8,2026-07-01,2
2965,15,7,2025-08-01,1
2966,15,7,2025-09-01,1
2967,15,7,2025-10-01,1
2968,15,7,2025-11-01,2
2969,15,7,2025-12-01,3
2970,15,7,2026-01-01,2
2971,15,7,2026-02-01,1
2972,15,7,2026-03-01,1
2973,15,7,2026-04-01,2
2974,15,7,2026-05-01,1
2975,15,7,2026-06-01,2
2976,15,7,2026-07-01,0
2977,15,24,2025-08-01,47
2978,15,24,2025-09-01,34
2979,15,24,2025-10-01,39
2980,15,24,2025-11-01,58
2981,15,24,2025-12-01,25
2982,15,24,2026-01-01,43
2983,15,24,2026-02-01,50
2984,15,24,2026-03-01,42
2985,15,24,2026-04-01,21
2986,15,24,2026-05-01,56
2987,15,24,2026-06-01,37
2988,15,24,2026-07-01,34
2989,15,4,2025-08-01,1
2990,15,4,2025-09-01,1
2991,15,4,2025-10-01,1
2992,15,4,2025-11-01,2
2993,15,4,2025-12-01,1
2994,15,4,2026-01-01,2
2995,15,4,2026-02-01,2
2996,15,4,2026-03-01,2
2997,15,4,2026-04-01,1
2998,15,4,2026-05-01,1
2999,15,4,2026-06-01,1
3000,15,4,2026-07-01,2
3001,15,16,2025-08-01,10
3002,15,16,2025-09-01,6
3003,15,16,2025-10-01,12
3004,15,16,2025-11-01,11
3005,15,16,2025-12-01,5
3006,15,16,2026-01-01,6
3007,15,16,2026-02-01,8
3008,15,16,2026-03-01,5
3009,15,16,2026-04-01,8
3010,15,16,2026-05-01,10
3011,15,16,2026-06-01,5
3012,15,16,2026-07-01,9
3013,15,25,2025-08-01,54
3014,15,25,2025-09-01,45
3015,15,25,2025-10-01,39
3016,15,25,2025-11-01,32
3017,15,25,2025-12-01,50
3018,15,25,2026-01-01,26
3019,15,25,2026-02-01,43
3020,15,25,2026-03-01,40
3021,15,25,2026-04-01,54
3022,15,25,2026-05-01,33
3023,15,25,2026-06-01,34
3024,15,25,2026-07-01,25
3025,15,18,2025-08-01,9
3026,15,18,2025-09-01,7
3027,15,18,2025-10-01,6
3028,15,18,2025-11-01,6
3029,15,18,2025-12-01,9
3030,15,18,2026-01-01,5
3031,15,18,2026-02-01,6
3032,15,18,2026-03-01,10
3033,15,18,2026-04-01,8
3034,15,18,2026-05-01,10
3035,15,18,2026-06-01,7
3036,15,18,2026-07-01,8
3037,15,12,2025-08-01,1
3038,15,12,2025-09-01,1
3039,15,12,2025-10-01,1
3040,15,12,2025-11-01,1
3041,15,12,2025-12-01,1
3042,15,12,2026-01-01,1
3043,15,12,2026-02-01,1
3044,15,12,2026-03-01,1
3045,15,12,2026-04-01,1
3046,15,12,2026-05-01,1
3047,15,12,2026-06-01,1
3048,15,12,2026-07-01,1
3049,16,11,2025-08-01,1
3050,16,11,2025-09-01,1
3051,16,11,2025-10-01,1
3052,16,11,2025-11-01,1
3053,16,11,2025-12-01,1
3054,16,11,2026-01-01,1
3055,16,11,2026-02-01,1
3056,16,11,2026-03-01,1
3057,16,11,2026-04-01,1
3058,16,11,2026-05-01,1
3059,16,11,2026-06-01,1
3060,16,11,2026-07-01,1
3061,16,10,2025-08-01,1
3062,16,10,2025-09-01,1
3063,16,10,2025-10-01,1
3064,16,10,2025-11-01,1
3065,16,10,2025-12-01,1
3066,16,10,2026-01-01,1
3067,16,10,2026-02-01,1
3068,16,10,2026-03-01,0
3069,16,10,2026-04-01,1
3070,16,10,2026-05-01,1
3071,16,10,2026-06-01,1
3072,16,10,2026-07-01,1
3073,16,16,2025-08-01,10
3074,16,16,2025-09-01,7
3075,16,16,2025-10-01,6
3076,16,16,2025-11-01,9
3077,16,16,2025-12-01,6
3078,16,16,2026-01-01,12
3079,16,16,2026-02-01,4
3080,16,16,2026-03-01,9
3081,16,16,2026-04-01,9
3082,16,16,2026-05-01,8
3083,16,16,2026-06-01,6
3084,16,16,2026-07-01,3
3085,16,14,2025-08-01,1
3086,16,14,2025-09-01,1
3087,16,14,2025-10-01,1
3088,16,14,2025-11-01,1
3089,16,14,2025-12-01,1
3090,16,14,2026-01-01,1
3091,16,14,2026-02-01,1
3092,16,14,2026-03-01,0
3093,16,14,2026-04-01,2
3094,16,14,2026-05-01,1
3095,16,14,2026-06-01,0
3096,16,14,2026-07-01,1
3097,16,22,2025-08-01,29
3098,16,22,2025-09-01,32
3099,16,22,2025-10-01,36
3100,16,22,2025-11-01,32
3101,16,22,2025-12-01,30
3102,16,22,2026-01-01,26
3103,16,22,2026-02-01,50
3104,16,22,2026-03-01,54
3105,16,22,2026-04-01,37
3106,16,22,2026-05-01,40
3107,16,22,2026-06-01,26
3108,16,22,2026-07-01,41
3109,16,21,2025-08-01,9
3110,16,21,2025-09-01,7
3111,16,21,2025-10-01,9
3112,16,21,2025-11-01,9
3113,16,21,2025-12-01,5
3114,16,21,2026-01-01,11
3115,16,21,2026-02-01,8
3116,16,21,2026-03-01,12
3117,16,21,2026-04-01,9
3118,16,21,2026-05-01,13
3119,16,21,2026-06-01,11
3120,16,21,2026-07-01,9
3121,16,24,2025-08-01,31
3122,16,24,2025-09-01,32
3123,16,24,2025-10-01,46
3124,16,24,2025-11-01,42
3125,16,24,2025-12-01,33
3126,16,24,2026-01-01,50
3127,16,24,2026-02-01,40
3128,16,24,2026-03-01,50
3129,16,24,2026-04-01,28
3130,16,24,2026-05-01,52
3131,16,24,2026-06-01,46
3132,16,24,2026-07-01,54
3133,16,6,2025-08-01,2
3134,16,6,2025-09-01,1
3135,16,6,2025-10-01,1
3136,16,6,2025-11-01,2
3137,16,6,2025-12-01,1
3138,16,6,2026-01-01,2
3139,16,6,2026-02-01,1
3140,16,6,2026-03-01,1
3141,16,6,2026-04-01,1
3142,16,6,2026-05-01,2
3143,16,6,2026-06-01,2
3144,16,6,2026-07-01,2
3145,16,17,2025-08-01,11
3146,16,17,2025-09-01,9
3147,16,17,2025-10-01,6
3148,16,17,2025-11-01,9
3149,16,17,2025-12-01,8
3150,16,17,2026-01-01,7
3151,16,17,2026-02-01,9
3152,16,17,2026-03-01,8
3153,16,17,2026-04-01,7
3154,16,17,2026-05-01,8
3155,16,17,2026-06-01,11
3156,16,17,2026-07-01,11
3157,16,12,2025-08-01,1
3158,16,12,2025-09-01,1
3159,16,12,2025-10-01,1
3160,16,12,2025-11-01,2
3161,16,12,2025-12-01,1
3162,16,12,2026-01-01,1
3163,16,12,2026-02-01,0
3164,16,12,2026-03-01,1
3165,16,12,2026-04-01,1
3166,16,12,2026-05-01,1
3167,16,12,2026-06-01,1
3168,16,12,2026-07-01,1
3169,16,2,2025-08-01,2
3170,16,2,2025-09-01,1
3171,16,2,2025-10-01,1
3172,16,2,2025-11-01,2
3173,16,2,2025-12-01,2
3174,16,2,2026-01-01,2
3175,16,2,2026-02-01,2
3176,16,2,2026-03-01,2
3177,16,2,2026-04-01,2
3178,16,2,2026-05-01,1
3179,16,2,2026-06-01,2
3180,16,2,2026-07-01,2
3181,16,4,2025-08-01,2
3182,16,4,2025-09-01,2
3183,16,4,2025-10-01,1
3184,16,4,2025-11-01,1
3185,16,4,2025-12-01,1
3186,16,4,2026-01-01,1
3187,16,4,2026-02-01,2
3188,16,4,2026-03-01,2
3189,16,4,2026-04-01,2
3190,16,4,2026-05-01,2
3191,16,4,2026-06-01,1
3192,16,4,2026-07-01,2
3193,16,19,2025-08-01,5
3194,16,19,2025-09-01,7
3195,16,19,2025-10-01,9
3196,16,19,2025-11-01,9
3197,16,19,2025-12-01,5
3198,16,19,2026-01-01,6
3199,16,19,2026-02-01,4
3200,16,19,2026-03-01,9
3201,16,19,2026-04-01,11
3202,16,19,2026-05-01,5
3203,16,19,2026-06-01,10
3204,16,19,2026-07-01,10
3205,16,8,2025-08-01,1
3206,16,8,2025-09-01,1
3207,16,8,2025-10-01,1
3208,16,8,2025-11-01,1
3209,16,8,2025-12-01,2
3210,16,8,2026-01-01,1
3211,16,8,2026-02-01,1
3212,16,8,2026-03-01,2
3213,16,8,2026-04-01,1
3214,16,8,2026-05-01,2
3215,16,8,2026-06-01,1
3216,16,8,2026-07-01,1
3217,16,13,2025-08-01,1
3218,16,13,2025-09-01,2
3219,16,13,2025-10-01,2
3220,16,13,2025-11-01,1
3221,16,13,2025-12-01,1
3222,16,13,2026-01-01,1
3223,16,13,2026-02-01,1
3224,16,13,2026-03-01,0
3225,16,13,2026-04-01,1
3226,16,13,2026-05-01,1
3227,16,13,2026-06-01,0
3228,16,13,2026-07-01,1
3229,16,15,2025-08-01,7
3230,16,15,2025-09-01,8
3231,16,15,2025-10-01,10
3232,16,15,2025-11-01,9
3233,16,15,2025-12-01,10
3234,16,15,2026-01-01,8
3235,16,15,2026-02-01,6
3236,16,15,2026-03-01,8
3237,16,15,2026-04-01,10
3238,16,15,2026-05-01,10
3239,16,15,2026-06-01,8
3240,16,15,2026-07-01,6
3241,16,23,2025-08-01,44
3242,16,23,2025-09-01,46
3243,16,23,2025-10-01,55
3244,16,23,2025-11-01,32
3245,16,23,2025-12-01,32
3246,16,23,2026-01-01,49
3247,16,23,2026-02-01,35
3248,16,23,2026-03-01,35
3249,16,23,2026-04-01,55
3250,16,23,2026-05-01,24
3251,16,23,2026-06-01,65
3252,16,23,2026-07-01,33
3253,17,9,2025-08-01,1
3254,17,9,2025-09-01,1
3255,17,9,2025-10-01,1
3256,17,9,2025-11-01,1
3257,17,9,2025-12-01,1
3258,17,9,2026-01-01,1
3259,17,9,2026-02-01,1
3260,17,9,2026-03-01,2
3261,17,9,2026-04-01,1
3262,17,9,2026-05-01,1
3263,17,9,2026-06-01,1
3264,17,9,2026-07-01,2
3265,17,20,2025-08-01,7
3266,17,20,2025-09-01,13
3267,17,20,2025-10-01,9
3268,17,20,2025-11-01,8
3269,17,20,2025-12-01,8
3270,17,20,2026-01-01,13
3271,17,20,2026-02-01,3
3272,17,20,2026-03-01,9
3273,17,20,2026-04-01,7
3274,17,20,2026-05-01,7
3275,17,20,2026-06-01,8
3276,17,20,2026-07-01,7
3277,17,25,2025-08-01,42
3278,17,25,2025-09-01,40
3279,17,25,2025-10-01,24
3280,17,25,2025-11-01,45
3281,17,25,2025-12-01,49
3282,17,25,2026-01-01,33
3283,17,25,2026-02-01,62
3284,17,25,2026-03-01,56
3285,17,25,2026-04-01,50
3286,17,25,2026-05-01,50
3287,17,25,2026-06-01,40
3288,17,25,2026-07-01,54
3289,17,24,2025-08-01,59
3290,17,24,2025-09-01,50
3291,17,24,2025-10-01,33
3292,17,24,2025-11-01,40
3293,17,24,2025-12-01,47
3294,17,24,2026-01-01,50
3295,17,24,2026-02-01,39
3296,17,24,2026-03-01,33
3297,17,24,2026-04-01,59
3298,17,24,2026-05-01,27
3299,17,24,2026-06-01,29
3300,17,24,2026-07-01,24
3301,17,14,2025-08-01,1
3302,17,14,2025-09-01,1
3303,17,14,2025-10-01,1
3304,17,14,2025-11-01,1
3305,17,14,2025-12-01,1
3306,17,14,2026-01-01,1
3307,17,14,2026-02-01,1
3308,17,14,2026-03-01,2
3309,17,14,2026-04-01,1
3310,17,14,2026-05-01,1
3311,17,14,2026-06-01,1
3312,17,14,2026-07-01,1
3313,17,5,2025-08-01,1
3314,17,5,2025-09-01,2
3315,17,5,2025-10-01,2
3316,17,5,2025-11-01,1
3317,17,5,2025-12-01,1
3318,17,5,2026-01-01,2
3319,17,5,2026-02-01,2
3320,17,5,2026-03-01,2
3321,17,5,2026-04-01,1
3322,17,5,2026-05-01,1
3323,17,5,2026-06-01,1
3324,17,5,2026-07-01,1
3325,17,21,2025-08-01,10
3326,17,21,2025-09-01,10
3327,17,21,2025-10-01,10
3328,17,21,2025-11-01,10
3329,17,21,2025-12-01,12
3330,17,21,2026-01-01,9
3331,17,21,2026-02-01,11
3332,17,21,2026-03-01,9
3333,17,21,2026-04-01,3
3334,17,21,2026-05-01,8
3335,17,21,2026-06-01,6
3336,17,21,2026-07-01,9
3337,17,22,2025-08-01,31
3338,17,22,2025-09-01,47
3339,17,22,2025-10-01,52
3340,17,22,2025-11-01,54
3341,17,22,2025-12-01,59
3342,17,22,2026-01-01,20
3343,17,22,2026-02-01,26
3344,17,22,2026-03-01,75
3345,17,22,2026-04-01,52
3346,17,22,2026-05-01,43
3347,17,22,2026-06-01,40
3348,17,22,2026-07-01,39
3349,17,10,2025-08-01,0
3350,17,10,2025-09-01,1
3351,17,10,2025-10-01,1
3352,17,10,2025-11-01,1
3353,17,10,2025-12-01,1
3354,17,10,2026-01-01,2
3355,17,10,2026-02-01,1
3356,17,10,2026-03-01,1
3357,17,10,2026-04-01,1
3358,17,10,2026-05-01,1
3359,17,10,2026-06-01,1
3360,17,10,2026-07-01,1
3361,17,16,2025-08-01,9
3362,17,16,2025-09-01,5
3363,17,16,2025-10-01,8
3364,17,16,2025-11-01,8
3365,17,16,2025-12-01,7
3366,17,16,2026-01-01,9
3367,17,16,2026-02-01,10
3368,17,16,2026-03-01,9
3369,17,16,2026-04-01,9
3370,17,16,2026-05-01,8
3371,17,16,2026-06-01,3
3372,17,16,2026-07-01,10
3373,17,13,2025-08-01,1
3374,17,13,2025-09-01,1
3375,17,13,2025-10-01,1
3376,17,13,2025-11-01,1
3377,17,13,2025-12-01,1
3378,17,13,2026-01-01,1
3379,17,13,2026-02-01,1
3380,17,13,2026-03-01,1
3381,17,13,2026-04-01,1
3382,17,13,2026-05-01,1
3383,17,13,2026-06-01,1
3384,17,13,2026-07-01,1
3385,17,18,2025-08-01,4
3386,17,18,2025-09-01,10
3387,17,18,2025-10-01,8
3388,17,18,2025-11-01,10
3389,17,18,2025-12-01,6
3390,17,18,2026-01-01,8
3391,17,18,2026-02-01,8
3392,17,18,2026-03-01,9
3393,17,18,2026-04-01,5
3394,17,18,2026-05-01,10
3395,17,18,2026-06-01,4
3396,17,18,2026-07-01,6
3397,17,19,2025-08-01,4
3398,17,19,2025-09-01,10
3399,17,19,2025-10-01,9
3400,17,19,2025-11-01,9
3401,17,19,2025-12-01,12
3402,17,19,2026-01-01,7
3403,17,19,2026-02-01,9
3404,17,19,2026-03-01,8
3405,17,19,2026-04-01,8
3406,17,19,2026-05-01,11
3407,17,19,2026-06-01,13
3408,17,19,2026-07-01,7
3409,17,12,2025-08-01,1
3410,17,12,2025-09-01,1
3411,17,12,2025-10-01,1
3412,17,12,2025-11-01,1
3413,17,12,2025-12-01,1
3414,17,12,2026-01-01,0
3415,17,12,2026-02-01,1
3416,17,12,2026-03-01,1
3417,17,12,2026-04-01,1
3418,17,12,2026-05-01,1
3419,17,12,2026-06-01,1
3420,17,12,2026-07-01,1
3421,17,6,2025-08-01,1
3422,17,6,2025-09-01,1
3423,17,6,2025-10-01,2
3424,17,6,2025-11-01,1
3425,17,6,2025-12-01,2
3426,17,6,2026-01-01,1
3427,17,6,2026-02-01,1
3428,17,6,2026-03-01,2
3429,17,6,2026-04-01,1
3430,17,6,2026-05-01,1
3431,17,6,2026-06-01,1
3432,17,6,2026-07-01,1
3433,17,3,2025-08-01,1
3434,17,3,2025-09-01,1
3435,17,3,2025-10-01,1
3436,17,3,2025-11-01,2
3437,17,3,2025-12-01,2
3438,17,3,2026-01-01,1
3439,17,3,2026-02-01,1
3440,17,3,2026-03-01,2
3441,17,3,2026-04-01,2
3442,17,3,2026-05-01,1
3443,17,3,2026-06-01,2
3444,17,3,2026-07-01,2
3445,17,8,2025-08-01,1
3446,17,8,2025-09-01,2
3447,17,8,2025-10-01,1
3448,17,8,2025-11-01,2
3449,17,8,2025-12-01,1
3450,17,8,2026-01-01,2
3451,17,8,2026-02-01,2
3452,17,8,2026-03-01,2
3453,17,8,2026-04-01,2
3454,17,8,2026-05-01,1
3455,17,8,2026-06-01,3
3456,17,8,2026-07-01,2
3457,17,7,2025-08-01,2
3458,17,7,2025-09-01,1
3459,17,7,2025-10-01,1
3460,17,7,2025-11-01,1
3461,17,7,2025-12-01,1
3462,17,7,2026-01-01,2
3463,17,7,2026-02-01,2
3464,17,7,2026-03-01,1
3465,17,7,2026-04-01,1
3466,17,7,2026-05-01,1
3467,17,7,2026-06-01,2
3468,17,7,2026-07-01,1
3469,17,23,2025-08-01,44
3470,17,23,2025-09-01,44
3471,17,23,2025-10-01,30
3472,17,23,2025-11-01,59
3473,17,23,2025-12-01,36
3474,17,23,2026-01-01,28
3475,17,23,2026-02-01,50
3476,17,23,2026-03-01,41
3477,17,23,2026-04-01,45
3478,17,23,2026-05-01,26
3479,17,23,2026-06-01,50
3480,17,23,2026-07-01,66
3481,18,25,2025-08-01,25
3482,18,25,2025-09-01,44
3483,18,25,2025-10-01,31
3484,18,25,2025-11-01,72
3485,18,25,2025-12-01,55
3486,18,25,2026-01-01,43
3487,18,25,2026-02-01,25
3488,18,25,2026-03-01,28
3489,18,25,2026-04-01,49
3490,18,25,2026-05-01,24
3491,18,25,2026-06-01,24
3492,18,25,2026-07-01,40
3493,18,17,2025-08-01,8
3494,18,17,2025-09-01,9
3495,18,17,2025-10-01,7
3496,18,17,2025-11-01,10
3497,18,17,2025-12-01,6
3498,18,17,2026-01-01,10
3499,18,17,2026-02-01,9
3500,18,17,2026-03-01,9
3501,18,17,2026-04-01,11
3502,18,17,2026-05-01,7
3503,18,17,2026-06-01,6
3504,18,17,2026-07-01,4
3505,18,20,2025-08-01,3
3506,18,20,2025-09-01,8
3507,18,20,2025-10-01,8
3508,18,20,2025-11-01,5
3509,18,20,2025-12-01,6
3510,18,20,2026-01-01,12
3511,18,20,2026-02-01,10
3512,18,20,2026-03-01,5
3513,18,20,2026-04-01,7
3514,18,20,2026-05-01,9
3515,18,20,2026-06-01,6
3516,18,20,2026-07-01,6
3517,18,10,2025-08-01,1
3518,18,10,2025-09-01,1
3519,18,10,2025-10-01,1
3520,18,10,2025-11-01,1
3521,18,10,2025-12-01,1
3522,18,10,2026-01-01,1
3523,18,10,2026-02-01,1
3524,18,10,2026-03-01,1
3525,18,10,2026-04-01,1
3526,18,10,2026-05-01,1
3527,18,10,2026-06-01,1
3528,18,10,2026-07-01,1
3529,18,1,2025-08-01,1
3530,18,1,2025-09-01,0
3531,18,1,2025-10-01,1
3532,18,1,2025-11-01,1
3533,18,1,2025-12-01,0
3534,18,1,2026-01-01,0
3535,18,1,2026-02-01,0
3536,18,1,2026-03-01,1
3537,18,1,2026-04-01,0
3538,18,1,2026-05-01,1
3539,18,1,2026-06-01,0
3540,18,1,2026-07-01,9
3541,18,23,2025-08-01,31
3542,18,23,2025-09-01,45
3543,18,23,2025-10-01,32
3544,18,23,2025-11-01,34
3545,18,23,2025-12-01,39
3546,18,23,2026-01-01,22
3547,18,23,2026-02-01,15
3548,18,23,2026-03-01,51
3549,18,23,2026-04-01,31
3550,18,23,2026-05-01,66
3551,18,23,2026-06-01,64
3552,18,23,2026-07-01,34
3553,18,6,2025-08-01,3
